"account","activeCombinedSignalCount","activeNameSignalCount","activeSignalCount","combinedSignalCount","createdAt","defaultDisplayName","id","nameSignalCount","signalCount","signalingEfficiency","totalAverageCostBasisPerSignal","totalNameSignal","totalNameSignalAverageCostBasis","totalNameSignalledTokens","totalNameUnsignalledTokens","totalSignal","totalSignalAverageCostBasis","totalSignalledTokens","totalUnsignalledTokens","totalWithdrawnTokens","date_utc","date_time_utc"
NA,1,1,0,1,1626131290,NA,"0x392d1dba2b796f7787d67bf6ed8d98a0b8c95534",1,0,"0","994.603229224094491785","2010852107890531611","2000000000000000000000","2000000000000000000000","0","2010852107890531611","2000000000000000000000","2000000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626129807,NA,"0x82489002e36d28e64f79238093f1852ab4f8c74b",1,0,"0","0","0","0","556490000000000000000","426368738439613555583","0","0","556490000000000000000","426368738439613555583","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626124664,NA,"0x92b406851390541f445b7c697014133d4b5bfce3",1,0,"0","422.954516272865647959","945728168420699096","400000000000000000000","400000000000000000000","0","945728168420699096","400000000000000000000","400000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626122061,NA,"0x73afef607da2dbd27bd9c83e9e9297ae9ca1fd2b",1,0,"0","648.180061651924041957","1234224943546017356","800000000000000000000","800000000000000000000","0","1234224943546017356","800000000000000000000","800000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,4,1626121975,NA,"0x80ed58c5a0c4d16ac36d7cb9c12739d95597ef2f",4,0,"0","47.28573624803280607","31725175638127320087","1500000000000000000000","3500000000000000000000","5186528220798709214768","31722039647049027471.29490396163496","1499999999999999999999.811971577217","3500000000000000000000","5186528220798709214768","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626120748,NA,"0xa64f266a5e3471dcf51b21426b7872b277a7e20a",1,0,"0","0","0","0","285000000000000000000","210023143533129806855","0","0","285000000000000000000","210023143533129806855","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,2,1626120137,NA,"0xd53a09059e46ae357e02a803f89a807a82381ca1",2,0,"0","160.16128644529435731","56471995400507729461","9044627431478063901348","12035380075903656091418","2668695801577894855644","56471995400507729461","9044627431478063901348","12035380075903656091418","2668695801577894855644","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626119897,NA,"0x777068d6d529102cbca5d06705c8b399eaa18480",1,0,"0","416.158901132493470032","1646005884136826305","685000000000000000000","685000000000000000000","0","1646005884136826305","685000000000000000000","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626119401,NA,"0xe1e3e5128ee31646779ccfd71fa0efe77d41e52b",1,0,"0","205.607208124327460859","486364271526568101","100000000000000000000","100000000000000000000","0","486364271526568101","100000000000000000000","100000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626119369,NA,"0x02ae13818815d6f6ef78587f19666fd431af6563",1,0,"0","412.768612628437969096","1659525407317287060","685000000000000000000","685000000000000000000","0","1659525407317287060","685000000000000000000","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626115060,NA,"0x7498925710cc941c96f4be558677ad9b297eda94",1,0,"0","0","0","0","2300000000000000000000","4005807738711995184278","0","0","2300000000000000000000","4005807738711995184278","0",2021-07-21,"2021-07-21 02:00:05"
NA,7,7,0,7,1626114575,NA,"0x3f7603a81908df662203a3a417597a9354974e0d",7,0,"0","656.894817757099511277","13713597154979893868","9000000000000000000000","9000000000000000000000","0","13700823566746323062.43361377776658","8999999999999999999998.902240631081","9000000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,8,8,0,8,1626114219,NA,"0xe1dba24d7a83b4f0b25df8f19dc94f90f201fdfa",8,0,"0","571.956209809165714193","37654848066539171658","21500000000000000000000","21500000000000000000000","0","37590290360119555680.87442843271798","21499999999999999999995.10390948247","21500000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626114082,NA,"0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b",1,0,"0","204.113451169954409186","970048758987157276","198000000000000000000","198000000000000000000","0","970048758987157276","198000000000000000000","198000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626094977,NA,"0xb965d68052b849b29fe25497c51659bf9678bc9b",1,0,"0","939.280269879224496249","733882986303028499","685000000000000000000","685000000000000000000","0","729281793695165529.2508838492682931","684999999999999999999.4966071507556","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,2,1626092490,NA,"0x489df82dd636b9c79273456638a5659dbe838a14",2,0,"0","659.69689013337545388","1515847679375634358","1000000000000000000000","2000000000000000000000","1212273467722641129995","1515847679375634358","1000000000000000000000","2000000000000000000000","1212273467722641129995","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,2,1626091983,NA,"0x5fe8ec88df7982ed6e3633a8a5f9453e2b2c754d",2,0,"0","636.448989233074889651","2060932279179126068","1311678265961372099431","2657134999601885062869","1311678265961372099431","2060932279179126068","1311678265961372099431","2657134999601885062869","1311678265961372099431","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626091726,NA,"0x0bcf236552fa88c15cafacc927dacd684aac34cf",1,0,"0","862.305434917915900439","729934266579695244","625480000000000000000","625480000000000000000","0","725357831079355709.2945732427591277","625479999999999999999.3216691033007","625480000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,4,1626090594,NA,"0x2e1ddf517bc7b35cfd92ac6a426df07296b4fcb5",4,0,"0","0","0","0","22275999999999998951424","28915481359193779086751","0","0","22275999999999998951424","28915481359193779086751","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,5,1626088772,NA,"0x27af129617d896b255d689f60b5cf48b34001f9d",5,0,"0","155.17083852242464271","4833382400595928510","750000000000000000000","5250000000000000000000","5380572084656224522046","4833382400595928510","750000000000000000000","5250000000000000000000","5380572084656224522046","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626088210,NA,"0x2382ab6c2099474cf424560a370ed1b1fdb65253",1,0,"0","294.911613147444207112","87571728056792384964","25664000000000000000000","25664000000000000000000","0","87022683596963031144.54146062518788","25663999999999999999918.62059663322","25664000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626086997,NA,"0xaccd7e12ed53bc0a83c19e5b5f5a8350290253bb",1,0,"0","842.510321828316328795","813046418842078939","685000000000000000000","685000000000000000000","0","813046418842078939","685000000000000000000","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,4,1626084998,NA,"0xee5093fe0bb1cff37ca4b51f151f7d609ade9867",4,0,"0","882.345440771785348718","2280986934035810437","2000000000000000000000","7000000000000000000000","3050882709748901036611","2266685934536710481.076280126549084","1999999999999999999998.46288023327","7000000000000000000000","3050882709748901036611","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626083311,NA,"0x7dc8597db730f40cb75487578317f2dbc659e6d2",1,0,"0","0","0","0","500000000000000000000","511229831327268003211","0","0","500000000000000000000","511229831327268003211","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626083001,NA,"0x0db96bd58f38c5717c101431449b840ce5ed841f",1,0,"0","858.698552198772385988","797718824896115029","685000000000000000000","685000000000000000000","0","797718824896115029","685000000000000000000","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1626082015,NA,"0x34ec527700aa534d5b06d8f4ce8ad424c936b864",2,0,"0","964.738768094932689471","1596396716409014769","1534000000000000000000","1534000000000000000000","0","1590067747592631824.534721375826293","1533999999999999999999.347192902759","1534000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,4,1626081790,NA,"0x7899fa0a38f5236200bcf0d0a42ab10078ad04d7",4,0,"0","750.118085967450751222","1872417491353382700","1404534224745975197807.475136466392","4250000000000000000000","2558059925160025051837","1872417491353382700","1404534224745975197807.475136466392","4250000000000000000000","2558059925160025051837","0",2021-07-21,"2021-07-21 02:00:05"
NA,3,3,0,3,1626080435,NA,"0x66485d1643dd7a8eae2d6ea204e7f6264a1f4c35",3,0,"0","601.436585395308941137","45297324847502565115","27176910369164411417822","27176910369164411417822","0","45186659789413576799.51894353838771","27176910369164411417816.20652729178","27176910369164411417822","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,3,1626080154,NA,"0xb2b8252f1ae45ebd6b60942eecf2cb3a92c0be34",3,0,"0","112.074977349529172968","6791050788199879308","761106863267003710435","1449106863267003710435","1296636669883945149186","6791050788199879308","761106863267003710435","1449106863267003710435","1296636669883945149186","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,3,1626078303,NA,"0xc7f7f9ea73cbb3ef6cd0f4318abdbec85081cfc3",3,0,"0","685.073330962856897841","1846182167487215602","1263574031363037321205","1776654698303949095411","268170502310462677235","1844436170923642920.682401045513214","1263574031363037321204.808177529995","1776654698303949095411","268170502310462677235","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1626074777,NA,"0xe5e16307686148394652e99b6894b73e1f927c33",2,0,"0","850.430412870540128932","2350786107533447850","1999180000000000000000","1999180000000000000000","0","2350786107533447850","1999180000000000000000","1999180000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,3,1626072804,NA,"0x1e0f26b7287f71eac1c7c63257cf7b341a085afb",3,0,"0","128.70175872758782709","23309704775284752151","3000000000000000000000","6000000000000000000000","2858781116057602908767","23309704775284752151","3000000000000000000000","6000000000000000000000","2858781116057602908767","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1626072485,NA,"0x0aba90eca8f2e7ad69c565357c0b5f67be862b7f",2,0,"0","531.598895041311040806","334838920209131465","178000000000000000000","178000000000000000000","0","334838920209131465","178000000000000000000","178000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1626063459,NA,"0xacfe4511ce883c14c4ea40563f176c3c09b4c47c",2,0,"0","255.648397901314539916","6244585402698481300","1595697489883883654836","1595697489883883654836","0","6241766046583461121","1595697489883883654836","1595697489883883654836","0","281493808174659334598",2021-07-21,"2021-07-21 02:00:05"
NA,3,3,0,6,1626063396,NA,"0x51242c9a7f7cf6e7f3bbf59207ea9c2577eb0a81",6,0,"0","516.194704698673982186","1094959273999942677","565212179099474862469","1020440601899323899336","494937435275391434400","1094959273999942677","565212179099474862469","1020440601899323899336","494937435275391434400","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626062173,NA,"0xe771140d35296e2f75279acdb46493b456022a4c",1,0,"0","856.691522990435520438","1876982880743573983","1607995322731187403559","1607995322731187403559","0","1876982880743573983","1607995322731187403559","1607995322731187403559","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626060864,NA,"0x3d6cac9a1c59c253befeb896caf2df1f22a08171",1,0,"0","0","0","0","812509409464350774542","730361077452631211397","0","0","812509409464350774542","730361077452631211397","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626060182,NA,"0x18787f14cc5a78282770d4225f57a0da14a1340a",1,0,"0","1193.831935485833194107","418819421007131647","500000000000000000000","500000000000000000000","0","418819421007131647","500000000000000000000","500000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,2,1626056430,NA,"0x7841f2064bbaf90127ca0eed5b004020bf9ca819",2,0,"0","795.825975284841000181","632241998945233177","500000000000000000000","2685000000000000000000","1336942181736232588052","628278060189026437.5243791157296103","499999999999999999999.6364044302504","2685000000000000000000","1336942181736232588052","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1626055536,NA,"0x99d507f8991eefd0827fcabe4546598301ce4cd9",2,0,"0","653.246835319119852456","2904744400923066556","1885618323720809671091.084474409389","2830064326596682688818","895095539376682688818","2886532657750511405.444889678946319","1885618323720809671089.879165165588","2830064326596682688818","895095539376682688818","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,3,1626054804,NA,"0xa42cbbe2bc9a2e9bfa04e41e7d4e3c96eef9a472",3,0,"0","668.761943682066502045","2998983937639546144","2000000000000000000000","3000000000000000000000","212252213357781033706","2990600794340074128.871709971463639","1999999999999999999998.827567474026","3000000000000000000000","212252213357781033706","0",2021-07-21,"2021-07-21 02:00:05"
NA,5,5,0,6,1626054409,NA,"0xb4bb3a1360ae65ca773c3d755cc53f298ee5d9ac",6,0,"0","547.500840394068858283","5806583917414408046","3177947545925069453456","5977947545925069453456","2598310102384876313929","5804461493863117981","3177947545925069453456","5977947545925069453456","2598310102384876313929","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,2,1626053684,NA,"0xff60aa4fdad2921a7a9eba33c727389446859c65",2,0,"0","0","0","0","2507330000000000000000","1901421368943250899719","0","0","2507330000000000000000","1901421368943250899719","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,3,1626053684,NA,"0x3703534703d5e28756dbc4e23ccd38a54c1b832b",3,0,"0","739.188478715155373602","6156656100653207787","4539000000000000000000","7195000000000000000000","2539073041812986397476","6140517784976317920.060115032897005","4538999999999999999998.208984250712","7195000000000000000000","2539073041812986397476","0",2021-07-21,"2021-07-21 02:00:05"
NA,5,5,0,7,1626053569,NA,"0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05",7,0,"0","257.973166028760757385","51985482962783782557","13410859627443534422755","16910859627443534422755","3668241046248650980197","51985482962783782557","13410859627443534422755","16910859627443534422755","3668241046248650980197","31993915414883442558",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,6,1626053071,NA,"0x66e9cb06ab7cc033c6d40173384cee7d7d177359",6,0,"0","161.804124691549230179","1173","189796.238263187247","20949863007602205210269","50914958108380743032743","1173","189796.238263187247","20949863007602205210269","50914958108380743032743","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,7,1626050868,NA,"0x5306fb70e6e0dd236108d72e10b22d4ec24eaf62",7,0,"0","382.892861085521800383","83192311595868421721","31764107308850896910355","59062042365919772762699","42345764167506767676492","82958212432579570154.25207327845883","31764107308850896910335.68178311303","59062042365919772762699","42345764167506767676492","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626050562,NA,"0x63d72fc2ef5966590124173b840911d2b20cb5c3",1,0,"0","0","0","0","978000000000000000000","871801215260218350943","0","0","978000000000000000000","871801215260218350943","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,4,1626048345,NA,"0xacd1f726dd027d8bf6f271c784b8e1b7d990ad8f",4,0,"0","0","0","0.000000000006","28850147406524987617777","51560724034478904132269","0","0.000000000006","28850147406524987617777","51560724034478904132269","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1626043397,NA,"0xd1c991a5aa650a5a8b70c69a5c01977c76b9c219",2,0,"0","990.293854771962513265","2421347641451512211","2384244480893339472012.918484747434","3577126055853641454205","1175247205853641454205","2407613123523184456.929896194061699","2384244480893339472011.188837294665","3577126055853641454205","1175247205853641454205","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626040893,NA,"0x32a5bbe726c7b2e8746e5a508a08870f0ad3d1f2",1,0,"0","108.320534520238887553","38466079109141483698","4166666250000000000000","4166666250000000000000","0","38466079109141483698","4166666250000000000000","4166666250000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626037738,NA,"0xdfa98f97a1b12f1274a663c8d3bef702d6d3816d",1,0,"0","1204.449827830480962137","498950620910116970","600960989451101958779","600960989451101958779","0","498950620910116970","600960989451101958779","600960989451101958779","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1626037738,NA,"0xa765185ec9edba341ab8c4ae1ef8220be49c68dd",2,0,"0","1161.231005869399857839","1467527532216011151","1701000000000000000000","1701000000000000000000","0","1464824820731066777.791738001788863","1700999999999999999999.937799366737","1701000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626036790,NA,"0x597dbe8a95816eab552b4134ed971b80a60dca4f",1,0,"0","1202.658127100325216331","1230316299899275270","1479649896977864433819","1479649896977864433819","0","1230316299899275270","1479649896977864433819","1479649896977864433819","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626026964,NA,"0x0a1fee0ab9e39455f67b98b28a69fe5ab48f3e14",1,0,"0","718.641130501265372823","76908373932259946","54923000000000000000","54923000000000000000","0","76426185016282327","54923000000000000000","54923000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,10,10,0,10,1626023836,NA,"0xd39c43a665d8c1511f163cac5ba3a3325194b0fa",10,0,"0","645.625283304708536752","6732273861625457165","4330053001000000000000","4330053001000000000000","0","6706758723630086467.614991753455738","4330053000999999999999.445030722644","4330053001000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626023248,NA,"0x341cafa35ab6f39a0779ad74c117e8ec470bc119",1,0,"0","204.818661432040869978","3344421817868798040","685000000000000000000","685000000000000000000","0","3344421817868798040","685000000000000000000","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626022652,NA,"0x93f3f612a525a59523e91cc5552f718df9fc0746",1,0,"0","257.405147282461321829","7769852394619433240","2000000000000000000000","2000000000000000000000","0","7769852394619433240","2000000000000000000000","2000000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626013995,NA,"0x266d6bc2262cc2690ef5c0313e7330995c15eedb",1,0,"0","948.25031694586708824","211010538797146184","200000000000000000000","200000000000000000000","0","210914772635311896","200000000000000000000","200000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1626011198,NA,"0x6e831379fae5af708f6dd6bc38c7d6eef83fdda1",1,0,"0","168.499256899816836506","6194247303015521689","1043726067611809973789","1043726067611809973789","0","6194247303015521689","1043726067611809973789","1043726067611809973789","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626011013,NA,"0xd04e0e45739c984c23db524163437cfafac41438",1,0,"0","0","0","0","250000000000000000000","243749999999999999908","0","0","250000000000000000000","243749999999999999908","0",2021-07-21,"2021-07-21 02:00:05"
NA,12,12,0,12,1626003539,NA,"0x5f35b201607580ac14e279b04e63ec7985885d03",12,0,"0","578.260708330090686431","12994085354348688878","7505796720503834585932","8505796720503834585932","1092870485546830693694","12979952835078798134","7505796720503834585932","8505796720503834585932","1092870485546830693694","80766234957003892238",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1626003391,NA,"0x093599e111a14aaefef98573f26a7aa2cc58ebff",1,0,"0","0","0","0","189546629305096372728","172716687730764419675","0","0","189546629305096372728","172716687730764419675","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,2,1626002784,NA,"0x3c344c8ee6a79913e2a02dd91fb8fb7090377f97",2,0,"0","197.04814265454190796","1463476253847440023","288375277639664947437","548122451839664947437","88375277639664947437","1463476253847440023","288375277639664947437","548122451839664947437","88375277639664947437","0",2021-07-21,"2021-07-21 02:00:05"
NA,5,5,0,6,1625993363,NA,"0xac237c34bf06d7d723de247931d9aea5b2cde33f",6,0,"0","531.639765361312123255","5170541752894986800","2748865604299958271151","3378865604299958271151","152369521953157975973","5170541752894986800","2748865604299958271151","3378865604299958271151","152369521953157975973","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1625990683,NA,"0xe8c8f65ccc27cb087d950c67bee75f827f9979fe",1,0,"0","659.889302087531464998","280350051765895349","185000000000000000000","185000000000000000000","0","280350051765895349","185000000000000000000","185000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,3,1625984527,NA,"0xbc79c7139c87df965f0f4c24747f326d1864c5af",3,0,"0","0","0","0","2696138571670027910997","3117630592133679926020","0","0","2696138571670027910997","3117630592133679926020","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,4,1625975391,NA,"0x8008c94e68ca09d63e29f84b8ea827af0623ba2e",4,0,"0","268.183485832752580892","6399797","1716319868.08199246894","13490348413164758638723","25487286640010268154985","6399797","1716319868.08199246894","13490348413164758638723","25487286640010268154985","0",2021-07-21,"2021-07-21 02:00:05"
NA,3,3,0,4,1625968746,NA,"0x0a8c77d9c21caf6741fa705bfcd53c5bf786729d",4,0,"0","1051.237941317163009183","1439660950188483143","1510000000000000000000","2010000000000000000000","208979361594486839798","1436401732330955227.743705443301095","1509999999999999999999.610004260625","2010000000000000000000","208979361594486839798","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1625967997,NA,"0x8388c635e4cf58a08c0398fa8f5d5a4e7c5b9725",1,0,"0","1181.238862886250769574","404659899888537406","478000000000000000000","478000000000000000000","0","404659899888537406","478000000000000000000","478000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,2,1625964644,NA,"0x1a86f6ca6caedeb6dd8efa9bde15c5b2387f0039",2,0,"0","0","0","0.00000000000001","206162339613667401016","179164494189751248547","0","0.00000000000001","206162339613667401016","179164494189751248547","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1625962598,NA,"0x86ac56096b71e676570dfe116d5fc576dfdcc386",2,0,"0","201.955540801134150268","300403590105379973","60668169498334244249","60668169498334244249","0","300403590105379973","60668169498334244249","60668169498334244249","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,3,1625962488,NA,"0xb8d362cae4670b4e23c82b005703060597d143f5",3,0,"0","799.5908224498758","0","0","3500000000000000000000","3451037128778447314043","1","799.5908224498758","3500000000000000000000","3451037128778447314043","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,3,1625961311,NA,"0x68c3494bad6011033d10745144b51890861422e9",3,0,"0","352.797904148473944285","1592138690239359425","561703193030142374632","661703193030142374632","76703193030142374632","1592138690239359425","561703193030142374632","661703193030142374632","76703193030142374632","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,11,1625959141,NA,"0x485bdd93173344e9194140345bd3338c8ddd8eb3",11,0,"0","233.366161691579871199","3844959688363498206","897283484332242674909.627197907879","11168705602339721112753","15994358017803860269737","3844959688363498206","897283484332242674909.627197907879","11168705602339721112753","15994358017803860269737","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1625956083,NA,"0xb587787a8c8cde1250eda1fc2e664666720c661f",1,0,"0","1084.596273382428648542","631571412156667994","685000000000000000000","685000000000000000000","0","631571412156667994","685000000000000000000","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1625956058,NA,"0xcd09fe5028598bbb696d0c9578d1952331fef385",1,0,"0","722.877659534721051204","691679972959496536","500000000000000000000","500000000000000000000","0","691679972959496536","500000000000000000000","500000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1625952578,NA,"0x5f2de76c2355badb51a6338b5f8324b8ea24cceb",1,0,"0","1083.895278933681608422","45113035098437936","48897805761566355178","48897805761566355178","0","45113035098437936","48897805761566355178","48897805761566355178","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,6,6,0,6,1625946401,NA,"0x1e9239b9b0d773d620f112a964b1053a63174ceb",6,0,"0","973.09591907502566449","39050621069422243878","38000000000000000000000","38000000000000000000000","0","39050621069422243878","38000000000000000000000","38000000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,15,15,0,19,1625942811,NA,"0x7047bc96f206b2ccbaaa5a5b5124e86c1ec7c81c",19,0,"0","280.23035488416975668","141456407450644244249","39610444342198259286738.00000000001","55605060372467330648186","14489199852285202506274","141349584910495567480.1197395365345","39610444342198259287539.02861799411","55605060372467330648186","14489199852285202506274","173610934860406030631",2021-07-21,"2021-07-21 02:00:05"
NA,4,4,0,4,1625937759,NA,"0x56686389d3b6c335f74162fe36a64a95c414215c",4,0,"0","524.241323862629352346","3414222545782327268","1788533523050000000000","1788533523050000000000","0","3411660702120960689.896412147098289","1788533523049999999999.957925450736","1788533523050000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,2,2,0,2,1625936681,NA,"0xd69517e958ecc2ae83077341cd829849962241cc",2,0,"0","832.932387891058488416","2533218819047738467","2110000000000000000000","2110000000000000000000","0","2533218819047738467","2110000000000000000000","2110000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1625933144,NA,"0x321341d64192e3040424f7f5c16beae44042e004",1,0,"0","0","0","0","10000000000000000000000","10145734467468146223591","0","0","10000000000000000000000","10145734467468146223591","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1625932150,NA,"0xb384087b00f36f340ab9af0b5f311b629e3035ea",1,0,"0","673.596000514003657352","1016930028499715328","685000000000000000000","685000000000000000000","0","1016930028499715328","685000000000000000000","685000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,6,6,0,7,1625925924,NA,"0x919cdda7ec3f703a03a55ee279100058c53be09b",7,0,"0","682.940792950144062509","1266779884757765532","864481624473731702619.2479769699009","1155160000000000000000","236956127918448656818","1265822210940678800.016273817296918","864481624473731702619.1904039907936","1155160000000000000000","236956127918448656818","0",2021-07-21,"2021-07-21 02:00:05"
NA,3,3,0,3,1625925530,NA,"0xa51eaaaf6c9b6595e2a6006e0959342ec234cf34",3,0,"0","471.927993951812175917","10596536920991858044","5000802411960000000000","5000802411960000000000","0","10596536920991858044","5000802411960000000000","5000802411960000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,9,9,0,16,1625921478,NA,"0x9d5fcccfd3a0cccb5b2f0e1563a2d4fce2636a46",16,0,"0","331.125337694415659913","32605729725420433825","10788644421829345694527.36416935853","22890183510216857570112","11149838480206994366209","32581754380227524620.50207675548152","10788644421829345695723.34160065287","22890183510216857570112","11149838480206994366209","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1625918946,NA,"0x87b3ed7b4c2c85f35c79fa4ae3937e5594cef67b",1,0,"0","0","0","0","5018322580650000000000","6190737664752811002031","0","0","5018322580650000000000","6190737664752811002031","0",2021-07-21,"2021-07-21 02:00:05"
NA,0,0,0,1,1625918269,NA,"0xdab5c5a4efa0d0e19e58a37e901a94977eebd5e2",1,0,"0","0","0","0","7999999999694774617891","10997906673775972337243","0","0","7999999999694774617891","10997906673775972337243","0",2021-07-21,"2021-07-21 02:00:05"
NA,1,1,0,1,1625917088,NA,"0x4f54d1b054ee8377f771667c0d1734d9381e1330",1,0,"0","72.975566363908132394","2740643340849971623","200000000000000000000","200000000000000000000","0","2740643340849971623","200000000000000000000","200000000000000000000","0","0",2021-07-21,"2021-07-21 02:00:05"
NA,6,6,0,8,1625915727,NA,"0xe69e7d52c133f1fe56fe80613cb158037c509254",8,0,"0","816.968088189881253313","47299184915859036161","38500000000000000000000","53500000000000000000000","12083958135323839212233","47125463719522613576","38500000000000000000000","53500000000000000000000","12083958135323839212233","0",2021-07-21,"2021-07-21 02:00:05"
NA,3,3,0,10,1625914933,NA,"0xbfb5c354f091d200c75e43bf24562858d3af4b39",10,0,"0","380.075300286947369612","18417403063853859053","7000000000000000000000","52000000000000000000000","50131015977142957831351","18417403063853859053","7000000000000000000000","52000000000000000000000","50131015977142957831351","0",2021-07-21,"2021-07-21 02:00:05"
